PAGES ID,Arc_1,Arc_2,Arc_3,Arc_4,Arc_5,Arc_6,Arc_7,Arc_8,Arc_9,Arc_10,Arc_11,Arc_12,Arc_13,Arc_14,Arc_15,Arc_16,Arc_17,Arc_18,Arc_19,Arc_20,Arc_21,Arc_22,Arc_23,Arc_24,Arc_25,Arc_26,Arc_27,Arc_28,Arc_29,Arc_30,Arc_31,Arc_32,Arc_33,Arc_34,Arc_35,Arc_36,Arc_37,,Arc_38,,Arc_39,,Arc_40,,Arc_41,,Arc_42,,Arc_43,,Arc_44,,Arc_45,,Arc_46,,Arc_47,,Arc_48,,Arc_49,,Arc_50,,Arc_51,,Arc_52,,Arc_53,,Arc_54,,Arc_55,,Arc_56,,Arc_57,,Arc_58,,Arc_59,
1071,0.058,476,1025,0.034,,,5.16,,1.056,536,-34.6,9.65,,0.46,13.7393,,,,1078,0.39888934,0.9,0.221,-0.17,,1.01,3793,,-37.47,,2.37,69.6,-36.06,-28.49,-39.16,-28.32,-36.79,,,,,,,13.93,48.495,,,,,,,-28.22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,0.045,842,477,0.04974,,,5.47,,1.315,495,-34.69,9.52,,0.38,12.0223,,,,1053,1.3372713,5,0.153,0.06,,0.63,4253,,-36.78,,2.07,76.188,-34.56,-28.44,-37,-28.49,-37.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,0.028,1553,1451,0.03488,,,5.24,,1.523,841,-34.74,9.75,,0.51,12.2402,,,,760,0.70313311,21.9,0.165,0.2,,0.97,4327,,-36.55,,1.9,63.071,-35.28,-27.54,-35.3,-28.03,-39.75,,,10.4771,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.83,5
1074,0.45,1764,894,0.02783,,,5.18,,0.921,709,-34.36,9.56,,0.51,11.9224,,,,420,0.36732238,2.3,0.229,0.13,,1.18,4138,,-36.41,,2.13,63.7,-35.15,-27.54,-37.67,-30.37,-37.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,5,4.1,12.5,,
1075,0.045,1439,1071,0.03524,,,5.13,,1.29,971,-34.72,8.9,,0.69,12.8828,,,,490,1.17526274,6.7,0.135,-0.22,,0.66,4855,,-35.81,,1.88,81.667,-34.38,-27.54,-34.84,-29.08,-37.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,0.053,701,923,0.0267,,,5.94,,1.069,772,-35.63,9,,0.53,13.7109,,,,557,0.60338096,11.5,0.135,0.01,,0.54,4338,,-35.23,,2.46,66.688,-35.34,-27.65,-36.29,-30.32,-36.12,,,,,,,,,,,,,,,-27.5,5,,,,,,,,,,,,,,,,,,,,,,,11.28526646,2.8,,,,,,
1077,0.369,1542,545,0.03298,,,6.49,,1.358,508,-35.68,7.59,,0.46,12.299,,,,539,0.58731528,1.5,0.141,0.09,,0.57,4428,,-35.09,,1.99,61.438,-36.7,-27.7,-39.86,-30.08,-37.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,0.048,1649,1071,0.03501,,,5.74,,1.171,764,-35.95,7.83,,0.43,13.035,,,,447,0.40395846,1,0.135,-0.08,,1.12,4803,,-35.27,,2.05,70.471,-36.17,-27.7,-40.44,-29.33,-36.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.02,5
1079,0.045,1423,766,0.02653,,,6.11,,1.092,549,-35.13,9.51,,0.43,13.6089,,,,1047,0.47730972,1.9,0.188,-0.15,,0.95,5577,,-36.23,,2.01,69.917,-36.38,-27.68,-37.31,-29.21,-38.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,5,,,,
1080,0.045,1303,543,0.04016,,,5.3,,1.384,632,-34.87,9.97,,0.38,12.0833,,,,716,1.25932052,4.7,0.153,-0.03,,1.48,3984,,-37.28,,2.13,63.308,-35.78,-27.64,-36.98,-28.36,-39.71,,,,,10.9,12.9166666667,,,,,,,,,,,-24.0712,25,,,,,,,-6.904917641,29.35,,,,,,,,,,,1.208,9.95,,,,,,,,
1081,0.106,1591,1138,0.03797,,,5.36,,1.004,905,-35.28,8.88,,0.61,12.2992,,,,321,0.58218935,5.3,0.153,0,,0.75,4455,,-37.66,,3.64,73.571,-33.28,-27.64,-33.82,-26.7,-37.38,,,,,,,,,,,,,,,-26.76,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,0.058,1307,969,0.02844,,,6.31,,0.641,1466,-33.24,8.12,,0.53,13.7457,,,,525,0.60330848,3.2,0.312,-0.06,,0.86,4910,,-37.74,,1.97,66.588,-34.78,-27.62,-36.95,-27.89,-35.3,,,10.636,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,0.061,1396,1329,0.01786,,,5.78,,0.98,1298,-34.83,7.94,,0.43,14.0011,,,,478,1.50564085,1.8,0.182,0.09,,0.81,4745,,-37.39,,1.98,69.6,-35.8,-26.94,-36.58,-29.87,-38.48,,,,,,,,,11.4,6.4444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.48,5
1084,0.038,1603,1164,0.03248,,,6.49,,1.118,863,-34.4,9.7,,0.51,12.95,,,,1115,1.12275498,4.6,0.285,-0.23,,0.57,3890,,-35.89,,1.99,69.118,-33.99,-26.94,-36.69,-29.11,-38.03,,,,,,,,,,,,,,,,,,,,,6.4842,4.89888,,,,,,,,,,,85.148,25,,,,,,,9,5,,,,
1085,0.043,1428,768,0.02302,,,6.48,,1.069,1022,-34.6,8.35,,0.69,14.4938,,,,762,0.43540699,5,0.209,-0.03,,0.6,4134,,-35.32,,2.28,60.714,-34.66,-26.94,-39.61,-29.39,-38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,0.194,1147,925,0.13043,,,6.05,,1.14,991,-34.98,10.43,,0.58,14.6337,,,,1008,0.47210468,6.2,0.238,0.01,,0.73,3724,,-35.5,,2.91,65.636,-35.42,-27.57,-35.81,-29.49,-36.87,,,,,,,,,,,,,,,-26.84,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,0.045,1104,1394,0.02499,,,5.9,,1.109,1501,-34.12,8.94,,0.64,13.4607,,,,809,0.60324851,6.3,0.273,-0.09,,0.86,3986,,-35.78,,2.05,63.538,-37.25,-27.8,-34.98,-27.96,-36.21,,,,,,,,,,,,,,,,,,,,,,,29.1269,3.42033,,,,,,,,,,,,,,,,,,,,,,
1088,0.061,790,444,0.03327,,,6.02,,1.069,629,-35.12,9.5,,0.51,15.4776,,,,554,0.44061902,2.4,0.207,-0.07,,0.65,4121,,-37.05,,1.96,62.429,-34.79,-27.8,-35.57,-27.67,-36.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.65,5
1089,0.096,1016,1177,0.07463,,,6.05,,1.18,1342,-34.34,9.28,,0.64,17.5594,,,,539,0.48258362,3.3,0.185,-0.05,,0.57,3545,,-37.25,,1.98,67.391,-34.81,-28.28,-37.89,-27.46,-38.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,,,,
1090,0.053,936,1481,0.04036,,,5.91,,0.86,1421,-34.91,9.94,,0.69,11.9115,,,,543,0.67140406,1.1,0.231,-0.04,,1.14,3813,,-37.42,,1.99,72.778,-35.51,-28.9,-36.54,-28.03,-36.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4316,52.5,,,,,,,1.048,9.95,7.189542484,2.8,,,,,,
1091,0.033,1277,1345,0.04641,,,4.89,,1.062,1043,-34.49,10.07,,0.61,15.8912,,,,498,1.10148281,2.2,0.174,-0.17,,0.88,4273,,-37.37,,2.29,73.455,-36.78,-28.9,-37.07,-29.4,-39.35,,,10.5718,9.2,,,,,,,,,,,-27.58,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,0.035,679,588,0.04018,,,5.17,,0.975,810,-35.02,10.72,,1.07,17.862,,,,806,1.63645137,2,0.179,-0.01,,1.06,2905,,-36.95,,2.03,92.905,-34.41,-28.85,-37.14,-28.5,-36.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,0.043,1647,741,0.07707,,,5.4,,1.224,847,-36.18,9.24,,0.46,15.1941,,,,796,0.76574157,2.6,0.244,0.04,,1.16,3789,,-36.58,,2.14,74.476,-34.6,-28.56,-40.37,-28.74,-36.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.51,5
1094,0.061,1330,871,0.0154,,,4.6,,1.333,1563,-35.48,9.43,,0.61,14.0568,,,,852,0.96501232,2.2,0.259,-0.22,,1.79,2855,,-36.18,,2.01,70.696,-36.14,-28.56,-37.08,-26.16,-39.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,,,,
1095,0.098,1531,1117,0.04397,,,5.48,,1.31,1162,-35.36,9.03,,0.94,12.5252,,,,781,0.83389004,9.8,0.256,-0.18,,2.14,3388,,-36.57,,2.5,63.444,-34.5,-28.56,-35.43,-28.62,-36,4.27927,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,0.061,621,720,0.03365,,,5.77,,0.908,717,-35.17,8.3,,0.64,12.0545,,,,968,0.47205515,5.2,0.215,-0.13,,1.03,3803,,-37.98,,2.42,64.552,-33.74,-29.03,-33.38,-30.3,-35.49,,,,,,,,,,,,,,,-28.52,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,0.038,910,863,0.01837,,,5.18,,1.619,715,-34.83,9.52,,0.76,15.6359,,,,1297,0.7656519,2.6,0.332,-0.1,,1.13,2429,,-38.4,,2.71,63.476,-36.76,-29.08,-38.56,-28.93,-38.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,0.048,1160,461,0.05894,,,4.97,,1.41,632,-34.59,9.16,,0.53,13.7572,,,,934,0.36709527,2.2,0.235,-0.16,,1.79,3476,,-36.84,,2.14,73.815,-35.18,-29.08,-35.76,-28.3,-38.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.01,5
1099,0.02,1323,430,0.02433,,,4.64,,1.414,611,-34.85,9.31,,0.76,11.3079,,,,1137,0.60843048,3.4,0.359,-0.08,,0.83,4732,,-35.49,,2.52,77.643,-34.67,-29.49,-36.5,-29.12,-35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.049,9.95,,,9.1,5,,,,
1100,0.035,1338,429,0.04749,,,4.83,,1.405,676,-36.22,9.08,,0.53,12.6465,,,,1300,0.83911227,4.3,0.344,0.02,,0.71,5951,,-35.31,,2.34,66.632,-35.01,-29.71,-36.16,-29.36,-36.2,,,10.6707,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,0.045,920,689,0.02822,,,4.75,,0.955,749,-34.37,9.46,,0.53,13.0722,,,,1409,0.33563924,1.7,0.279,-0.24,,0.54,4070,,-36.9,,2.57,62.95,-36.8,-29.71,-37.37,-29.58,-42.21,,,,,,,,,,,,,,,-27.72,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,0.081,1377,1047,0.04528,,,4.91,,1.221,888,-32.93,9.07,,0.46,13.9699,,,,1073,0.37240544,2.7,0.312,-0.33,,0.52,4989,,-38.2,,2.35,64.481,-35.86,-29.54,-39.75,-27.06,-40.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,14.0263317191,,,,,,,,,,,,,,
1103,0.101,1249,1323,0.01708,,,5.62,,1.008,1014,-33.82,9.9,,0.51,12.1039,,,,987,1.21682895,5,0.382,0.03,,0.96,3871,,-37.38,,1.94,71.553,-34.85,-29.3,-35.38,-28.74,-37.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.16,5
1104,0.227,888,1369,0.02007,,,6.12,,0.931,1019,-34.38,10.33,,0.46,13.765,,,,1315,0.80763871,1.5,0,0.16,,0.63,4400,,-36.01,,2.33,73.607,-34.54,-29.3,-35.76,-28.07,-37.74,,,,,,,,,,,,,-0.591,37.5,,,,,,,,,28.7872,3.41312,,,,,,,,,,,,,,,8.387096774,2.8,9,5,,,,
1105,0.109,1197,1358,0.02296,,,4.97,,1.149,949,-37.11,9.58,,0.28,14.9966,,,,1164,0.74480151,2,0.188,0.15,,0.73,4601,,-35.94,,1.96,74.208,-33.66,-29.37,-37.52,-30.22,-38.84,,,,,,,,,,,,,,,,,-24.3934,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,0.088,1488,1352,0.08436,,,5.51,,0.907,745,-35.01,10.7,,0.33,15.1448,,,,769,1.33168736,1.1,0.304,0.2,,0.8,4573,,-35.89,,3.59,60.87,-34.94,-29.65,-37.17,-29.16,-40.77,,,,,,,,,,,,,,,-27.31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,0.056,1063,1367,0.07368,,,5.81,,1.216,929,-33.63,8.84,7.4399,0.76,13.4935,,,,1038,0.36701152,3.8,0.221,0.28,,1.01,5354,,-35.37,,2.69,57,-37.39,-29.65,-35.79,-29.46,-37.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,0.033,811,935,0.03141,,,5.53,,1.261,671,-34.69,8.37,7.7306,0.89,14.3189,,,,1243,0.33559984,11.3,0.118,0.11,,0.77,4775,,-35.11,,2.32,53.2,-36.47,-29.65,-35.26,-29.83,-38.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.04,5
1109,0.043,923,329,0.02847,,,5.74,,1.003,266,-34.69,6.64,7.4664,0.58,14.7683,,,,1481,0.79678358,8,0.15,0.17,,0.92,4757,,-35.02,,2.35,60.829,-35.91,-28.97,-38.51,-27.46,-39.6,,,,,,,,,,,,,,,,,,,,,7.0426,5.58225,,,-6.94418602,29.35,,,,,,,41.138,25,,,1.209,10,,,8.7,5.5,,,,
1110,0.056,884,691,0.01942,,,5.41,,0.983,707,-36.35,7.43,9.0123,0.81,11.4786,,,,559,0.37239314,0.5,0.156,-0.01,,0.59,3947,,-35.32,,2.38,56.4,-36.16,-28.97,-35.83,-29.14,-37.69,,,10.4437,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,0.035,611,742,0.0164,,,5.26,,1.147,836,-34.51,8.18,7.909,0.58,15.1776,,,,1090,0.40378311,4.9,0.188,-0.17,,0.42,4598,,-36.4,,1.88,57.087,-35.33,-28.97,-38.22,-28.73,-37.8,,,,,,,,,,,14.6268,31,,,-28.23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,0.081,953,579,0.05779,,,5,,0.99,608,-36.27,8.22,9.0652,0.56,12.5979,,,,1568,0.6397672,1.8,0.168,-0.08,,0.69,3760,,-36.79,,2.07,59.926,-36.14,-28.49,-34.7,-28.16,-37.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,0.048,1176,680,0.04356,,,5.46,,1.247,905,-33.7,9.81,8.1534,0.58,13.7685,,,,1708,1.53059283,2,0.185,0.26,,1.05,3994,,-36.84,,2.05,66.85,-37.59,-28.38,-39.09,-29.63,-39.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.06,5
1114,0.033,1310,627,0.09359,,,5.79,,1.115,857,-33.68,9.29,9.1775,0.51,13.2911,,,,1668,1.62051125,3.1,0.174,0.18,,0.81,4436,,-36.69,,2.08,83.238,-36.13,-28.38,-39.08,-29.24,-43.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5428,34.1367721558,,,,,,,,,,
1115,0.02,1191,771,0.06684,,,5.19,,1.297,685,-34.45,7.9,8.2327,0.66,12.7583,,,,967,0.74477152,1.6,0.159,0.06,,0.44,4006,,-36.17,,2.41,59.696,-35.46,-28.93,-35.6,-28.81,-38.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,5.5,,,,
1116,0.04,1138,1109,0.07764,,,5.02,,1.092,1021,-35,8.85,8.6159,0.36,12.5466,,,,1067,1.81827548,1.6,0.206,-0.19,,0.42,4065,,-35.66,,2.31,58.419,-35.37,-29.25,-38.83,-28.75,-37.96,,,,,,,,,,,,,,,-28.41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,0.029,1350,1409,0.06005,,,4.71,,0.778,1093,-35.37,7.96,8.8934,0.71,12.4527,,,,1498,0.5087882,1.3,0.17,0.05,,0.81,4037,,-35.64,,2.23,80.179,-34.54,-29.25,-34.88,-27.77,-36.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,0.03,1020,636,0.0254,,,5.15,,0.993,715,-34.71,9.41,9.2303,0.76,13.5865,,,,1334,0.7024545,0.8,0.191,-0.01,,0.67,4917,,-35.98,,5.76,80.107,-35.09,-29.25,-36.64,-29.75,-39.29,,,10.2706,8.9,,,13.99,47.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.18,5
1119,0.045,1569,1222,0.01597,,,4.86,,0.891,937,-35.35,8.17,9.5078,0.41,11.5962,,,,872,1.03797862,0.5,0.215,-0.03,,0.36,4128,,-36.26,,2.4,118.615,-35.78,-29.24,-37.29,-28.94,-35.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.129,10,6.875,3,,,,,,
1120,0.039,1307,734,0.08644,,,5.06,,0.868,789,-33.91,8.45,10.0562,0.51,12.4068,,,,854,1.31626116,0.4,0.247,0.04,,0.42,4055,,-36.34,,2.24,136.567,-36.85,-29.24,-35.2,-28.83,-36.75,,,,,11,13.3333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,5.5,,,,
1121,0.032,904,602,0.04072,,,4.67,,0.888,905,-33.6,7.92,9.6862,0.61,12.6514,,,,753,1.17434726,1.9,0.244,-0.02,,0.4,4183,,-36.3,,2.73,110.045,-35.05,-29.39,-38.34,-29.58,-39.67,,,,,,,,,,,,,,,-28.27,5,,,,,,,28.6316,3.4046,,,,,,,,,,,,,,,,,,,,,,
1122,0.21,290,401,0.13996,,,4.74,,0.835,383,-31.45,9.15,9.5607,0.64,13.262,,,,1199,0.44058073,1.9,0.212,0.04,,0.56,5223,,-36.04,,2.93,77.125,-34.91,-29.71,-34.81,-27.5,-36.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,0.078,987,525,0.0238,,,5.23,,0.644,784,-34.33,8.59,9.3625,0.48,15.6417,,,,936,0.5714806,2.1,0.2,0.09,,0.51,4378,,-36.16,,2.29,71.619,-36.11,-29.71,-33.9,-28.78,-38.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.99,5
1124,0.035,726,652,0.03528,,,5.38,,1.145,768,-36,8.49,9.7721,0.71,12.9687,,,,649,0.63967866,1.6,0.221,-0.03,,0.4,5188,,-37.2,,2.06,75.625,-32.68,-29.76,-37.75,-27.63,-36.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,0.048,298,512,0.17004,,,4.91,,0.852,546,-34.57,7.62,9.4682,0.64,10.9835,,,,740,0.44057799,3.6,0.198,0,,0.58,3637,,-37.85,,2.13,78.75,-33.4,-29.98,-33.81,-25.9,-37.72,4.7090725778,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,13.5,,
1126,0.045,592,964,0.15213,,,5.01,,0.976,783,-33.48,8.85,9.1246,0.69,15.8541,,,,1088,0.39817408,0.5,0.123,-0.07,,1.4,4489,,-37.49,,2.65,69.783,-34.41,-29.98,-35.78,-29.6,-37.1,,,,,,,,,,,,,,,-27.65,5,,,,,,,,,,,,,,,,,,,,,,,,,8.8,5.5,,,,
1127,0.096,732,870,0.12638,,,5.15,,0.548,613,-34.45,7.01,8.7348,0.79,12.8685,,,,1168,0.60832373,0.6,0.253,-0.14,,1.88,3448,,-36.58,,2.18,87.435,-33.75,-29.94,-37.73,-27.18,-36.59,,,10.2683,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,0.068,654,989,0.07393,,,5.29,,0.957,560,-34.99,7.55,9.0123,0.46,11.0921,,,,838,0.56589346,0.9,0.25,0.07,,0.81,4076,,-35.84,,1.98,94.739,-34.91,-29.39,-35.19,-28.49,-36.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.53,5
1129,0.043,300,1162,0.05978,,,5.77,,0.782,877,-34.1,7.85,9.673,1.09,12.927,,,,1112,0.63408616,1.8,0.335,-0.08,,1.31,3913,,-36.33,,2.28,62.533,-36.02,-29.39,-39.28,-29.32,-36.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.159,10.05,,,,,,,,
1130,0.045,1134,1370,0.06013,,,5.36,,0.818,934,-34.17,6.66,9.336,0.99,11.9915,,,,970,0.98067809,0.8,0.247,-0.03,,0.44,3849,,-36.96,,2.02,56.053,-36.42,-29.39,-37.5,-27.65,-38.16,,,,,,,,,,,,,,,,,-24.0811,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,0.038,1426,1326,0.05921,,,5.77,,0.649,952,-33.89,7.74,9.8646,1.3,12.1708,,,,1331,0.46074787,0.8,0.212,0.02,,1.33,4413,,-37.09,,2.15,59.8,-35.27,-28.19,-34.47,-28.15,-37.3,,,,,,,,,,,,,,,-28,5,,,,,,,,,,,,,,,,,,,,,,,,,8.9,5.5,,,,
1132,0.061,1057,863,0.05606,,,6.08,,0.767,665,-34.11,8.69,10.0429,0.56,11.9349,,,,1604,0.57141146,0.4,0.172,-0.04,,0.54,4038,,-36.53,,2.77,63.065,-36.1,-28.15,-34.16,-27.83,-37.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,0.03,1496,1041,0.0698,,,4.69,,0.837,956,-34.56,7.13,8.9859,0.69,11.5506,,,,1478,0.47188252,0.4,0.185,0.05,,0.39,5671,,-35.67,,2.16,62.125,-35.68,-28.15,-34.3,-28.63,-36.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.748427673,2.8,,,,,-27.19,5
1134,0.066,904,958,0.06217,,,4.27,,0.669,1045,-35.06,7.12,9.6928,0.46,13.3388,,,,1378,0.93256621,1.3,0.221,-0.06,,0.4,4080,,-35.89,,2.14,66.316,-36.13,-28.75,-33.26,-28.18,-34.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.79,25,,,,,,,,,,,,
1135,0.225,1333,1102,0.07947,,,4.91,,0.568,842,-33.73,7.95,10.2147,0.46,13.9761,,,,2397,0.33545184,2.8,0.185,-0.09,,0.52,5236,,-36.12,,2.05,73.895,-37.3,-28.84,-35.41,-30.1,-39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5188,45,,,,,,,,,,,,,,,,
1136,0.096,688,674,0.06719,,,4.29,,0.691,708,-34.55,6.87,9.3625,0.51,14.172,,,,1716,1.03763991,2.2,0.225,-0.17,,0.57,7371,,-36.13,,2.24,78.611,-35.97,-28.84,-36.92,-29.39,-37.75,,,10.2555,8.6,,,,,,,,,,,-28.19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,0.057,902,1462,0.04573,,,4.37,,0.559,1058,-34.77,7.71,9.5607,0.84,12.7362,,,,1621,0.67088226,2.4,0.19,0.22,,1.39,5209,,-35.61,,1.97,83.75,-35.58,-28.72,-35.05,-27.22,-35.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,5.5,,,,
1138,0.064,1451,1174,0.02985,,,4.38,,0.471,509,-35.71,7.46,9.8315,0.64,11.0822,,,,2076,0.59703331,4.1,0.251,0.03,,0.83,6903,,-34.95,,1.96,74.533,-35.84,-28.63,-35.07,-27.19,-36.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.13,5
1139,0.225,1295,1317,0.02419,,,4.41,,0.732,826,-34.11,6.25,9.739,0.86,12.2316,,,,1105,0.82167516,2.6,0.141,-0.13,,0.86,6135,,-34.99,,1.88,87.875,-35.91,-28.63,-35.83,-27.4,-38.42,,,,,,,,,,,,,,,,,,,,,7.0919,6.06061,,,-6.835320396,29.35,,,,,,,,,,,,,,,,,,,,
1140,0.093,338,588,0.07646,,0.82,4.5,,0.643,470,-34.92,6.6,9.7589,0.84,13.0213,,,,1503,1.98998521,3.6,0.168,-0.02,,0.97,4139,,-35.65,,1.86,82.188,-35.24,-28.09,-34.67,-29.22,-38.25,,,,,,,,,,,,,-0.622,27,,,,,,,,,,,,,,,,,480,12.5690806369,,,,,1.129,10.05,,,,,,,,
1141,0.121,772,1230,0.06391,,0.92,4.52,,0.814,1004,-33.35,6.69,9.9042,0.53,13.0988,,,,1634,0.40928274,3.2,0.229,0.01,,0.9,4707,,-35.65,,3.82,79.421,-33.9,-26.98,-34.64,-28.3,-37.35,,,,,,,,,,,,,,,-27.65,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,0.073,1635,1392,0.0283,,0.92,4.8,,0.611,956,-34.51,6.71,9.2501,0.69,12.4432,,,,1518,1.37593111,0.4,0.212,-0.03,,1.05,5989,,-35.58,,3.51,62.75,-33.9,-26.98,-34.89,-28.71,-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,5.5,,,,
1143,0.051,1199,1682,0.03872,,0.99,5.21,,1.014,1132,-35.7,7.97,9.858,0.56,13.3608,,,,1496,0.33540921,1,0.176,0.05,,1.22,4118,,-35.92,,2.1,58.15,-34.06,-27.03,-38.69,-27.99,-35.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.78,5
1144,0.049,1042,1977,0.02352,,1.02,6,,0.734,1388,-34.69,6.82,9.924,0.56,12.5781,,,,642,1.19093074,1.1,0.229,0.14,,1.01,3975,,-36.15,,2.34,56.2,-34.38,-27.67,-35.17,-28.6,-38.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,0.049,1014,988,0.04696,,0.92,5.56,,0.958,559,-34.02,7.26,9.706,0.61,13.1629,,,,899,0.50309796,0.4,0.238,0.09,,0.48,6965,,-35.8,,2.17,59.167,-36.24,-27.67,-36.5,-27.57,-36.4,,,10.2706,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,0.066,889,1759,0.04535,,1.03,5.14,,0.829,927,-34.44,6.89,9.6598,0.84,12.9224,,,,828,1.01186791,0.4,0.212,-0.01,,1.03,6744,,-35.51,,3.23,67.826,-36.73,-27.67,-35.49,-27.76,-38.46,,,,,,,,,,,,,,,-28.57,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,0.045,962,1451,0.03322,,1.07,5.35,,0.615,849,-35.54,7.3,10.0363,0.53,14.1978,,,,1104,0.73329739,1.4,0.278,0.11,,0.77,4134,,-34.88,,2,58.6,-35.71,-27.8,-32.55,-28,-37.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.900621118,2.8,,,,,,
